uri,label
http://vivo.ufl.edu/individual/n276881,Small Business Innovation Research Program
http://vivo.ufl.edu/individual/n1763400474,Transneuronix
http://vivo.ufl.edu/individual/n310188,Center for Latin American Studies
http://vivo.ufl.edu/individual/n9528622326,Abc Research Corporation
http://vivo.ufl.edu/individual/n6780048662,Eastern Iowa Community College
http://vivo.ufl.edu/individual/n53228,Smithsonian's Festival of American Folklife: African Immigrant Project
http://vivo.ufl.edu/individual/n92568,U.S. Air Force Medical Corps
http://vivo.ufl.edu/individual/n209469,Indiana University Hospital
http://vivo.ufl.edu/individual/n43939,Program Evaluation and Faculty Development
http://vivo.ufl.edu/individual/n48508,University of the Panjab
http://vivo.ufl.edu/individual/n83730,Goulston & Storrs
http://vivo.ufl.edu/individual/n475022,Powell Gene Therapy Center
http://vivo.ufl.edu/individual/n194090957,Quickmed Inc
http://vivo.ufl.edu/individual/n115544,Federal Reserve Bank of Philadelphia
http://vivo.ufl.edu/individual/n110272,Govind Ballabh Pant University of Agriculture andTechnology 
http://vivo.ufl.edu/individual/n119167,Eastern Virginia Medical School
http://vivo.ufl.edu/individual/n1698903385,Rho Chi Society
http://vivo.ufl.edu/individual/n41151,"Martin Memorial Hospital (Stuart, Florida)"
http://vivo.ufl.edu/individual/n147533,Unigranrio Rio de Janeiro 
http://vivo.ufl.edu/individual/n1762902875,Bay County
http://vivo.ufl.edu/individual/n93102,Lederle Laboratories
http://vivo.ufl.edu/individual/n5755892591,Heavy Metal Development Corporation
http://vivo.ufl.edu/individual/n656892963,The Learning Company
http://vivo.ufl.edu/individual/n3758445734,Virginia Foundation for Humanities
http://vivo.ufl.edu/individual/n24517,"Department of Environmental Protection, Bureau of Waste Cleanup, Program and Technical Support Section, Tallahassee, FL"
http://vivo.ufl.edu/individual/n92735,Center for Russian and European Studies (University of Kansas)
http://vivo.ufl.edu/individual/n366318,Hernando County Extension Office
http://vivo.ufl.edu/individual/n101878,"Paarl MediClinic Hospital (Paarl, Western Cape, South Africa)"
http://vivo.ufl.edu/individual/n37623,UF Health Shands HomeCare
http://vivo.ufl.edu/individual/n472587,UF Health - Spring Hill
http://vivo.ufl.edu/individual/n96140,Linguistics (University of Rochester)
http://vivo.ufl.edu/individual/n1692216131,Innovative Scientific Solutions
http://vivo.ufl.edu/individual/n504522116,Schering Plough Research Institute
http://vivo.ufl.edu/individual/n2465553543,National Institute of Environmental Health Sciences
http://vivo.ufl.edu/individual/n449302144,Servicio Editorial Universidad Del Pais Vasco
http://vivo.ufl.edu/individual/n128906,State of Wyoming Division of Vocational Rehabilitation
http://vivo.ufl.edu/individual/n21158,Pharmaceutical and Biomedical Sciences (Medical University of South Carolina)
http://vivo.ufl.edu/individual/n140623,Nationwide Childrens Hospital
http://vivo.ufl.edu/individual/n55895,The Clinical Pharmacokinetics Laboratory
http://vivo.ufl.edu/individual/n8204846651,Winbond Inc
http://vivo.ufl.edu/individual/n8699012626,State of New Hampshire
http://vivo.ufl.edu/individual/n9962577852,American Society of Plant Biologists
http://vivo.ufl.edu/individual/n5844617703,Internationl Spine Intervention Society
http://vivo.ufl.edu/individual/n5473684421,Hernando County
http://vivo.ufl.edu/individual/n194042,University of St. Thomas School of Law
http://vivo.ufl.edu/individual/n1216530835,Pew Charitable Trusts Scholarship Program
http://vivo.ufl.edu/individual/n194144,"Laboratory for Quantitative Biology, University of Miami"
http://vivo.ufl.edu/individual/n1386248162,Fedex Express
http://vivo.ufl.edu/individual/n134631,"Tau Beta Pi, Texas Beta Chapter"
http://vivo.ufl.edu/individual/n7625182758,Glaxco Wellcome Institute of Digestive Health
http://vivo.ufl.edu/individual/n987238,Forensic Science Distance Education Program
http://vivo.ufl.edu/individual/n111355,CTSI Human Imaging Core
http://vivo.ufl.edu/individual/n454,Chevron Chemical Company
http://vivo.ufl.edu/individual/n8332746479,"Department Estadistica, Universidad Nacional de Colombia"
http://vivo.ufl.edu/individual/n971884476,US Travel Association
http://vivo.ufl.edu/individual/n360628987,Oxysense
http://vivo.ufl.edu/individual/n1027700731,Oil-Dry Corporation
http://vivo.ufl.edu/individual/n62952,Zoology (University of Cambridge)
http://vivo.ufl.edu/individual/n61888,University of Florida Academic Program at Fort Lauderdale
http://vivo.ufl.edu/individual/n362356,History (University of North Carolina at Greensboro)
http://vivo.ufl.edu/individual/n3527919977,Trans-Resources Inc
http://vivo.ufl.edu/individual/n343958,Anna University
http://vivo.ufl.edu/individual/n42979,Holy Cross College 
http://vivo.ufl.edu/individual/n21016,Insect Biotechnology
http://vivo.ufl.edu/individual/n101886,Istanbul Technical University
http://vivo.ufl.edu/individual/n114839,Joint Institute for Laboratory Astrophysics (University of Colorado)
http://vivo.ufl.edu/individual/n46182,Ph.D Program in Rehabilitation Science (State University of New York at Buffalo)
http://vivo.ufl.edu/individual/n762898124,Department of Juvenile Justice
http://vivo.ufl.edu/individual/n466115,Herbarium Library
http://vivo.ufl.edu/individual/n5707959935,Materials Research Society
http://vivo.ufl.edu/individual/n50712,Biochemistry and Molecular Biology (University of North Texas Health Science Center)
http://vivo.ufl.edu/individual/n120374,Surgery (University of Texas Medical Branch)
http://vivo.ufl.edu/individual/n962496660,Itt Systems and Sciences Corporation
http://vivo.ufl.edu/individual/n113312,California State University at Fresno
http://vivo.ufl.edu/individual/n808679780,Equine Veterinary Journal Ltd
http://vivo.ufl.edu/individual/n8858800,Physiological Sciences
http://vivo.ufl.edu/individual/n379842,University of Wisconsin at Milwaukee
http://vivo.ufl.edu/individual/n28226,"Facial Pain Center, Univ. of North Carolina School of Dentistry"
http://vivo.ufl.edu/individual/n70405,"Internal Medicine (Orlando Medical Center, Orlando, Florida)"
http://vivo.ufl.edu/individual/n80790,"Southern Poison Center (Memphis, TN)"
http://vivo.ufl.edu/individual/n6911412571,Modern Language Association (Mla)
http://vivo.ufl.edu/individual/n1575890671,Florida Citrus Packers
http://vivo.ufl.edu/individual/n9390447106,Anthony Marchionne Foundation
http://vivo.ufl.edu/individual/n1892673550,H. Lundbeck A/S
http://vivo.ufl.edu/individual/n88112203,Alcohol Education Center
http://vivo.ufl.edu/individual/n54985,Rehabilitation Science PhD Program for Physical Therapy
http://vivo.ufl.edu/individual/n4231270346,Sejong University
http://vivo.ufl.edu/individual/n1350555479,Anspach
http://vivo.ufl.edu/individual/n1805847494,Northern Arizona University
http://vivo.ufl.edu/individual/n9753187440,Oak Ridge Association University Institute for Science and Education
http://vivo.ufl.edu/individual/n118194,University of Nebraska Medical School
http://vivo.ufl.edu/individual/n78443,Outpatient Rehabilitation HealthSouth Sports Medicine and Rehabilitation
http://vivo.ufl.edu/individual/n7166366935,Lucravalde
http://vivo.ufl.edu/individual/n970772087,National Hemophilia Foundation
http://vivo.ufl.edu/individual/n198405,London Law Consortium
http://vivo.ufl.edu/individual/n496722,John Hopkins Bayview Medical Center
http://vivo.ufl.edu/individual/n945585078,United Mitochondrial Disease Foundation
http://vivo.ufl.edu/individual/n89264,Physical Therapy (Beaver College)
http://vivo.ufl.edu/individual/n203793,American University of Armenia
http://vivo.ufl.edu/individual/n107481,"East China Normal University, China"
http://vivo.ufl.edu/individual/n1831941717,University Toronto Press Inc
http://vivo.ufl.edu/individual/n182658,SUNY Biomedical Communications Network
http://vivo.ufl.edu/individual/n586320146,Iacocca Family Foundation
http://vivo.ufl.edu/individual/n15802,University of Brasilia 
http://vivo.ufl.edu/individual/n83306,National Rural Behavioral Health Center
http://vivo.ufl.edu/individual/n39768,Memorial Sloan Kettering Cancer Center 
http://vivo.ufl.edu/individual/n231606,"Middle District of Florida (Tampa, Fl)"
http://vivo.ufl.edu/individual/n53261,United Nations Development Program (Bogota Dpeartment of Government)
http://vivo.ufl.edu/individual/n106874,Urology (Dresden University)
http://vivo.ufl.edu/individual/n129182,Regional Health Planning Council
http://vivo.ufl.edu/individual/n306870,Shoulder Kinematics Laboratory (University of Michigan)
http://vivo.ufl.edu/individual/n76263,Clarkson University
http://vivo.ufl.edu/individual/n6733641401,Frontiers of Research Foundation
http://vivo.ufl.edu/individual/n16942679,Deseret Cattle and Citrus
http://vivo.ufl.edu/individual/n2839800032,Institute de Investigaciones Oceanologicas
http://vivo.ufl.edu/individual/n1796514188,Hospira
http://vivo.ufl.edu/individual/n94714,Political Science (Williams College)
http://vivo.ufl.edu/individual/n632992180,Childrens Hospital Oakland Research Center
http://vivo.ufl.edu/individual/n94636,American Concrete Institute
http://vivo.ufl.edu/individual/n5525174381,Foundation for Child Development
http://vivo.ufl.edu/individual/n61495,"A. Duda and Sons, Inc"
http://vivo.ufl.edu/individual/n80171,Erasmus University
http://vivo.ufl.edu/individual/n262639737,Curevac
http://vivo.ufl.edu/individual/n92949,"Baptist Memorial Hospital (Memphis, TN)"
http://vivo.ufl.edu/individual/n145440690,Embassy of Arab Republic of Egypt
http://vivo.ufl.edu/individual/n1500438888,Miami Childrens Hospital Foundation
http://vivo.ufl.edu/individual/n1460475225,National Cancer Institute
http://vivo.ufl.edu/individual/n466131,School of Music
http://vivo.ufl.edu/individual/n58534595,Schering Plough Corporation Integrated Therapeutics
http://vivo.ufl.edu/individual/n258421,Wyman Gordon Company
http://vivo.ufl.edu/individual/n3545754452,Cirad-Ctre Coop International Rech Agron Develop
http://vivo.ufl.edu/individual/n77511,Juniata College
http://aims.fao.org/aos/geopolitical.owl#China,China
http://vivo.ufl.edu/individual/n3840167461,Aaa Foundation for Traffic Safety
http://vivo.ufl.edu/individual/n124330,Bone Marrow Transplant Unit
http://vivo.ufl.edu/individual/n661100941,Universities Space Research Association
http://vivo.ufl.edu/individual/n56523,Library West
http://vivo.ufl.edu/individual/n1966813168,Miami-Dade County
http://vivo.ufl.edu/individual/n2693252459,Us Department Health Human Sciences Public Health Science
http://vivo.ufl.edu/individual/n48408,"National Center on Education, Disability, and Juvenile Justice"
http://vivo.ufl.edu/individual/n41661,Gators for Asha
http://vivo.ufl.edu/individual/n71355,A.P. Agricultural University India
http://vivo.ufl.edu/individual/n4313253222,Fund Escola Comercio Alvares Penteado-Fecap
http://vivo.ufl.edu/individual/n197987,General Motors Research Laboratories
http://vivo.ufl.edu/individual/n1114508827,Children's Mercy Hospital
http://vivo.ufl.edu/individual/n109194,Israel Science Foundation
http://vivo.ufl.edu/individual/n5774456360,Indian Virological Society
http://vivo.ufl.edu/individual/n154640,Up With People
http://vivo.ufl.edu/individual/n124303,Minsk State Medical University
http://vivo.ufl.edu/individual/n9837944606,Environmental Engineering Geophysical Society
http://vivo.ufl.edu/individual/n181428,California Pacific Medical Center
http://vivo.ufl.edu/individual/n7673296870,Gadsen County Tomato Growrs Association
http://vivo.ufl.edu/individual/n79178,Bard Review Panel
http://vivo.ufl.edu/individual/n8858804,Particle Engineering Research Center
http://vivo.ufl.edu/individual/n108644,"The Florida Bar, United States 11th Circuit Court of Appeals"
http://vivo.ufl.edu/individual/n1755440634,Astellas Pharma US Inc
http://vivo.ufl.edu/individual/n464306021,Southern Nursery Association
http://vivo.ufl.edu/individual/n3373145475,Sanuwave
http://vivo.ufl.edu/individual/n8747742352,Kearney and Associates
http://vivo.ufl.edu/individual/n1676098434,Duska Scientific
http://vivo.ufl.edu/individual/n3331860292,Old City Publishing Inc
http://vivo.ufl.edu/individual/n245321,American Academy of Sleep Medicine's task force on Surgical Treatment of Sleep Apnea
http://vivo.ufl.edu/individual/n33166,Baughman Center
http://vivo.ufl.edu/individual/n9635428220,Third Wave Systems
http://vivo.ufl.edu/individual/n9781238583,Bailliere Tindall
http://vivo.ufl.edu/individual/n5956543261,Government of Canada Forest Service
http://vivo.ufl.edu/individual/n8875173169,National Career Development Association
http://vivo.ufl.edu/individual/n6683693121,American Pomological Society
http://vivo.ufl.edu/individual/n60537,"Computer Science (University of California, Santa Cruz)"
http://vivo.ufl.edu/individual/n1794224605,North Florida Land Trust
http://vivo.ufl.edu/individual/n7432044934,Ludwig Institute for Cancer Research
http://vivo.ufl.edu/individual/n84670,Clinical Orthopaedic Society
http://vivo.ufl.edu/individual/n166575,"American College of Greece, Athens"
http://vivo.ufl.edu/individual/n3561347016,Kahn Grove Service Company
http://vivo.ufl.edu/individual/n1217166353,Fondazione Centro S Raffaele Del Monte T
http://vivo.ufl.edu/individual/n97888,Alpha Chi Sigma
http://vivo.ufl.edu/individual/n1774454853,Florida Leadership and Education Foundation
http://vivo.ufl.edu/individual/n27846,State University of New York at Plattsburgh
http://vivo.ufl.edu/individual/n110736,"Bogomoletz Institute of Physiology, Academy of Sciences (Moscow, Russia)"
http://vivo.ufl.edu/individual/n7463304746,Korean Society of Genetics
http://vivo.ufl.edu/individual/n119944,California State University
http://vivo.ufl.edu/individual/n78140,Dental Auxilary Program (Santa Fe Community College)
http://vivo.ufl.edu/individual/n140624,"Cecil C Humphreys School of Law, University of Memphis"
http://vivo.ufl.edu/individual/n7173510652,American Academy of Fixed Prosthodontic
http://vivo.ufl.edu/individual/n23667,Journal of Virology
http://vivo.ufl.edu/individual/n8019334401,University of Virginia Law Review Association
http://vivo.ufl.edu/individual/n263035697,US Department of Agriculture Foreign Agriculture Service
http://vivo.ufl.edu/individual/n623542374,Oragenics
http://vivo.ufl.edu/individual/n1127433,US Department of Transportation National Highway Traffic Safety Administration
http://vivo.ufl.edu/individual/n9462037581,Orange County Public Schools
http://vivo.ufl.edu/individual/n124292,UF EDGE
http://vivo.ufl.edu/individual/n8482893810,Advanced Cardiovascular System
http://vivo.ufl.edu/individual/n4045535826,Forest Research Institute Malaysia
http://vivo.ufl.edu/individual/n3389,UF Health Forensic Medicine
http://vivo.ufl.edu/individual/n1599936061,Dance USA
http://vivo.ufl.edu/individual/n113334,UF Health - Dupont Station
http://vivo.ufl.edu/individual/n21006,University Hospital of Stony Brook
http://vivo.ufl.edu/individual/n628440667,Retirement Research Foundation
http://vivo.ufl.edu/individual/n126471,Taras Shevchenko University of Kiev
http://vivo.ufl.edu/individual/n8126615626,National Research Council of Canada Press
http://vivo.ufl.edu/individual/n501261354,Southern Region Risk Management Education Center
http://vivo.ufl.edu/individual/n1278124,Government Documents
http://vivo.ufl.edu/individual/n1049709632,Pharmasset
http://vivo.ufl.edu/individual/n116844,SK Corporation
http://vivo.ufl.edu/individual/n50196,Minaqua LLC
http://vivo.ufl.edu/individual/n87469,Alfonso Architects
http://vivo.ufl.edu/individual/n975182537,American Academy of Vetinary Nutrition
http://vivo.ufl.edu/individual/n110857,Industrial Organization Society
http://vivo.ufl.edu/individual/n4526043041,"University Austral Chile, Fac Ciencias Forestales"
http://vivo.ufl.edu/individual/n298702484,Petsmart Charities
http://vivo.ufl.edu/individual/n52920,Soil Testing and Plant Analysis Laboratory  (University of Georgia)
http://vivo.ufl.edu/individual/n385522,American Evaluation Association
http://vivo.ufl.edu/individual/n706152945,Constellation Technology Corporation
http://vivo.ufl.edu/individual/n1102337287,L'Oreal
http://vivo.ufl.edu/individual/n128332,California State University at Sacramento
http://vivo.ufl.edu/individual/n104970,College of New Jersey
http://vivo.ufl.edu/individual/n2825844466,American Academy of Veterinary Dermatology
http://vivo.ufl.edu/individual/n8143828436,Gene Therapy Press
http://vivo.ufl.edu/individual/n159821,Xiang-Ya School of Medicine
http://vivo.ufl.edu/individual/n210463,Columbia Pacific University
http://vivo.ufl.edu/individual/n2482102855,Korean Chemical Society
http://vivo.ufl.edu/individual/n463565,Soil and Crop Science Society of Florida
http://vivo.ufl.edu/individual/n6678614666,University of Rhode Island
http://vivo.ufl.edu/individual/n99880,Washoe Medical Rehabilitation & Trauma Center
http://vivo.ufl.edu/individual/n107326,UF Health - Prudential Drive
http://vivo.ufl.edu/individual/n1586925541,US Environmental Protection Agency Gulf of Mexico
http://vivo.ufl.edu/individual/n124916,Children's Hospital of Philadelphia
http://vivo.ufl.edu/individual/n36411,Ohio State Univ Division of Pharmaceutical Administration
http://vivo.ufl.edu/individual/n2104655087,Salmagundi
http://vivo.ufl.edu/individual/n56320,Department of Civil Engineering (University of Tennessee)
http://vivo.ufl.edu/individual/n466106,Infectious Diseases and Global Medicine
http://vivo.ufl.edu/individual/n135603,State University of Londrina 
http://vivo.ufl.edu/individual/n1365761907,Evolving Earth Foundation
http://vivo.ufl.edu/individual/n7914178718,Georgia Peanut Com
http://vivo.ufl.edu/individual/n58182,Albert Einstein Medical Center
http://vivo.ufl.edu/individual/n19663,University of Tampere
http://vivo.ufl.edu/individual/n62881,Policy Sciences Center (Yale Law School)
http://vivo.ufl.edu/individual/n265254,University of Ahwaz
http://vivo.ufl.edu/individual/n7783205448,Propublica
http://vivo.ufl.edu/individual/n712369839,Baby Gator HSC
http://vivo.ufl.edu/individual/n2882231259,US Steel Corporation Agrichemicals
http://vivo.ufl.edu/individual/n6821944934,Trichotillomania Learning Center
http://vivo.ufl.edu/individual/n3453375420,Journal of Rehabilitation Research and Development
http://vivo.ufl.edu/individual/n8290183628,Hope Foundation of Guam
http://vivo.ufl.edu/individual/n312169,University of Florida Athletic Association
http://vivo.ufl.edu/individual/n59043,Central Laboratory of Mineralogy and Crystallography (Bulgarian Academy of Sciences)
http://vivo.ufl.edu/individual/n47402,Architecture (University of Hong Kong)
http://vivo.ufl.edu/individual/n243212,Whitney Laboratory for Marine Bioscience
http://vivo.ufl.edu/individual/n370649,Saint John Regional Hospital
http://vivo.ufl.edu/individual/n2871817099,Decker Publishers Inc
http://vivo.ufl.edu/individual/n110716,Briscoe Wellness Center
http://vivo.ufl.edu/individual/n19614,University of Texas Health Science Center
http://vivo.ufl.edu/individual/n8588914638,Eur Association Fish Pathologists
http://vivo.ufl.edu/individual/n9137019696,Moi University College of Health Sciences
http://vivo.ufl.edu/individual/n2012815191,Virginia Institute of Marine Science
http://vivo.ufl.edu/individual/n1399649601,Carollo Engineers Pc
http://vivo.ufl.edu/individual/n85267,Pathology (University of Nebraska)
http://vivo.ufl.edu/individual/n1139977762,Petroalgae
http://vivo.ufl.edu/individual/n1163623140,Kentucky Soybean Board
http://vivo.ufl.edu/individual/n120358,Center for Translational Research in Neurodegenerative Disease
http://vivo.ufl.edu/individual/n1894898714,Universidad Privada Del Norte
http://vivo.ufl.edu/individual/n7756023,Jackson County Extension Office
http://vivo.ufl.edu/individual/n115529,Physical Therapy (Memorial mission Hospital)
http://vivo.ufl.edu/individual/n1712728509,Hrl Laboratories
http://vivo.ufl.edu/individual/n1391049082,Child Welfare League of America Inc
http://vivo.ufl.edu/individual/n9277284264,Acelot
http://vivo.ufl.edu/individual/n350856485,Nottingham City Hospital Charity
http://vivo.ufl.edu/individual/n4652774391,York Solutions
http://vivo.ufl.edu/individual/n198505,Center for Pharmacometrics and Systems Pharmacology
http://vivo.ufl.edu/individual/n69656,Cytogenetics Fellowship Program
http://vivo.ufl.edu/individual/n74771,Robert Wood Johnson Medical School
http://vivo.ufl.edu/individual/n5333421370,Neodiagnostix
http://vivo.ufl.edu/individual/n180148,Massachusetts Institute of Technology
http://vivo.ufl.edu/individual/n3884027897,Lan Associates Inc
http://vivo.ufl.edu/individual/n2110945778,Medknow Publications and Media Pvt Ltd
http://vivo.ufl.edu/individual/n382177,NICHD Reproductive Medicine Network
http://vivo.ufl.edu/individual/n67441,Deutsche Sommerschule im Sudosten
http://vivo.ufl.edu/individual/n2131491005,European Union
http://vivo.ufl.edu/individual/n1268851713,Hercules Incorporated
http://vivo.ufl.edu/individual/n234886493,National Childhood Cancer Foundation
http://vivo.ufl.edu/individual/n164886711,Peanut Foundation
http://vivo.ufl.edu/individual/n1417993159,Philips Advanced Algorithm Research Center
http://vivo.ufl.edu/individual/n50735,Royal Hobart Hospital
http://vivo.ufl.edu/individual/n201256779,Medtronic Inc Sofamore Danek
http://vivo.ufl.edu/individual/n793641511,Basell Polyolefine GmbH
http://vivo.ufl.edu/individual/n5153197122,Vilnius Gediminas Technical University
http://vivo.ufl.edu/individual/n46132,Colonial Home-Care Services (Las Vegas)
http://vivo.ufl.edu/individual/n169995184,NASA Johnson Space Flight Center
http://vivo.ufl.edu/individual/n1929000799,Genvec
http://vivo.ufl.edu/individual/n6092537500,Everglades National Park
http://vivo.ufl.edu/individual/n8229754071,Herman Miller Inc
http://vivo.ufl.edu/individual/n31941,Dermatology and Cutaneous Surgyer (University of Miami)
http://vivo.ufl.edu/individual/n129608750,National Collegiate Inventors and Innovators
http://vivo.ufl.edu/individual/n237092,Immunology (Uppsala University)
http://vivo.ufl.edu/individual/n94130,Florida Northwest Cancer Collaborative Group
http://vivo.ufl.edu/individual/n45213,Surgery (University of Wisconsin Hospitals and Clinics)
http://vivo.ufl.edu/individual/n187338,Business Administration (Illinois State University)
http://vivo.ufl.edu/individual/n45460,Leicester University
http://vivo.ufl.edu/individual/n107298,Emory University College of Dentistry
http://vivo.ufl.edu/individual/n322684,Medieval and Renaissance Center at Arizona State
http://vivo.ufl.edu/individual/n1377930702,South Florida Orchid Society
http://vivo.ufl.edu/individual/n117121,Applied Mathematics and Theoretical Physics (Cambridge University)
http://vivo.ufl.edu/individual/n254007,Keystone Computers
http://vivo.ufl.edu/individual/n3464515884,Nexum Inc
http://vivo.ufl.edu/individual/n96534,Arthritis Research Unit and Clinical Research Center
http://vivo.ufl.edu/individual/n130910,"Micro Data Base Systems, Inc"
http://vivo.ufl.edu/individual/n116698,Exercise & Sport Science (Oregon State University)
http://vivo.ufl.edu/individual/n67021,Center for Complex Systems and Brain Sciences (Florida Atlantic University)
http://vivo.ufl.edu/individual/n5799098493,Chungnam National University
http://vivo.ufl.edu/individual/n212678,"Cohan, Simpson, Cowlishaw, Aranza & Wulff"
http://vivo.ufl.edu/individual/n224372,University of Wales (United Kingdom)
http://vivo.ufl.edu/individual/n57955,"Biology & National Laboratory of Molecular Oncology (Xiamen University, People's Republic of China)"
http://vivo.ufl.edu/individual/n3674556040,Center of Excellence In Cancer Communications Research
http://vivo.ufl.edu/individual/n1141770244,Enviroflux
http://vivo.ufl.edu/individual/n70469,African Studies Program (University of Iowa)
http://vivo.ufl.edu/individual/n1721420802,Macular Vision Research Foundation
http://vivo.ufl.edu/individual/n9863542732,National Research Fund for Tick-Borne Diseases
http://vivo.ufl.edu/individual/n1278107,Marketing
http://vivo.ufl.edu/individual/n1513618864,Stryker Instruments
http://vivo.ufl.edu/individual/n7690584035,Garden Trends
http://vivo.ufl.edu/individual/n5764686392,American Foundation for Aging Research
http://vivo.ufl.edu/individual/n1153923395,Lpath Therapeutics Inc
http://vivo.ufl.edu/individual/n17202,Public Health Program Planning and Evaluation
http://vivo.ufl.edu/individual/n2047915967,Lexicon Genetics
http://vivo.ufl.edu/individual/n35287,Universitat Stuttgart
http://vivo.ufl.edu/individual/n44535,Ball State University
http://vivo.ufl.edu/individual/n85621,Johns Hopkins University  Center for Medical Research and Training
http://vivo.ufl.edu/individual/n6158643933,Compucyte
http://vivo.ufl.edu/individual/n50776,Universidade Tuiuti Do Parana (Brazil)
http://vivo.ufl.edu/individual/n11448786,Institute for Business and Home Safety
http://vivo.ufl.edu/individual/n3534439314,American Society Cell Biology
http://vivo.ufl.edu/individual/n4879117376,US Holocaust Memorial Museum
http://vivo.ufl.edu/individual/n46074,Market Research Bureau
http://vivo.ufl.edu/individual/n43964,Society for the Study of Evolution
http://vivo.ufl.edu/individual/n113130,AvMed HMO
http://vivo.ufl.edu/individual/n990898012,Darifair Foods Crm
http://vivo.ufl.edu/individual/n4650023094,"International Press of Boston, Inc"
http://vivo.ufl.edu/individual/n1371027999,Packard Foundation
http://vivo.ufl.edu/individual/n99315,Edinboro State College
http://vivo.ufl.edu/individual/n94609,Tsinghua University (China) 
http://vivo.ufl.edu/individual/n38630,San Juan City Hospital
http://vivo.ufl.edu/individual/n108646,"Clinical Chemistry, University of Calgary"
http://vivo.ufl.edu/individual/n3553851894,Edizioni Centauro
http://vivo.ufl.edu/individual/n202256,University of Dar es Salaam (Tanzania)
http://vivo.ufl.edu/individual/n86028,Hariri Canadian University
http://vivo.ufl.edu/individual/n52386,Immunology (Weifang Medical College)
http://vivo.ufl.edu/individual/n62892,Center for Sport Management Research and Education (Texas A&M University)
http://vivo.ufl.edu/individual/n40837774,Innovative Scheduling Systems
http://vivo.ufl.edu/individual/n34907,Wittenberg University
http://vivo.ufl.edu/individual/n8581626719,Emc Corporation
http://vivo.ufl.edu/individual/n6148128232,Roche Products
http://vivo.ufl.edu/individual/n54854,Pharmacy Administration (Florida A&M University)
http://vivo.ufl.edu/individual/n2109545459,Integra Lifesciences Corporation
http://vivo.ufl.edu/individual/n176619,"PBS series, Natural History of the Senses "
http://vivo.ufl.edu/individual/n1767683264,Solarsa
http://vivo.ufl.edu/individual/n391851,American Sociological Association
http://vivo.ufl.edu/individual/n25253,Bureau of Epidemiology (Florida Department of Health)
http://vivo.ufl.edu/individual/n175269,Medical and Scientific Advisory Council for Alzheimer's Association
http://vivo.ufl.edu/individual/n538103480,Chinese Institute of Engineers
http://vivo.ufl.edu/individual/n463495,Computer Science (University of Illinois)
http://vivo.ufl.edu/individual/n511127,Orthopaedic Surgery (New York University)
http://vivo.ufl.edu/individual/n5309959998,Klarman Family Foundation Grants Program
http://vivo.ufl.edu/individual/n9060282807,Dialogue Publishers Co
http://vivo.ufl.edu/individual/n2002910252,Neurobiological Technologies Inc
http://vivo.ufl.edu/individual/n8307163627,Quaderni D Italianistica
http://vivo.ufl.edu/individual/n8176282532,Aerochem Inc
http://vivo.ufl.edu/individual/n130095,Zhejiang University
http://vivo.ufl.edu/individual/n57469,Latino-Hispanic Organization of Graduate Students (LOGRAS)
http://vivo.ufl.edu/individual/n44228,Archie Carr Center for Sea Turtle Research
http://vivo.ufl.edu/individual/n6899542631,Battelle Conservation International
http://vivo.ufl.edu/individual/n71914,FCCJ Center for Academic Excellence and Leadership
http://vivo.ufl.edu/individual/n214136,Simon Fraser University
http://vivo.ufl.edu/individual/n126308,Indian Institute of Management
http://vivo.ufl.edu/individual/n145821,University of New Orleans International Summer School
http://vivo.ufl.edu/individual/n6776584007,"Routledge Journals, Taylor & Francis Ltd"
http://vivo.ufl.edu/individual/n228850,Pediatric Cellular and Molecular Therapy
http://vivo.ufl.edu/individual/n243222,College of Dentistry
http://vivo.ufl.edu/individual/n9665431308,Science and Technology Network Inc
http://vivo.ufl.edu/individual/n2997661933,Mosaic Atm
http://vivo.ufl.edu/individual/n847933544,Sfc Fluidics
http://vivo.ufl.edu/individual/n171996946,"Ammons Scientific, Ltd"
http://vivo.ufl.edu/individual/n1637236190,MIT Press
http://vivo.ufl.edu/individual/n9650908305,Frostburg State University
http://vivo.ufl.edu/individual/n125640,"Mecklenburg County Health Department (Charlotte, North Carolina)"
http://vivo.ufl.edu/individual/n106842,Virus Research
http://vivo.ufl.edu/individual/n430516,Girl Scouts of America
http://vivo.ufl.edu/individual/n1704230813,Y's Therapeutics Inc
http://vivo.ufl.edu/individual/n7129308353,Sanofi Pasteur Biologics
http://vivo.ufl.edu/individual/n112464875,Florida Department of Transportation Safety Office
http://vivo.ufl.edu/individual/n774446609,Northrop Grumman Corporation
http://vivo.ufl.edu/individual/n130619,Physics and Astronomy (Clemson University)
http://vivo.ufl.edu/individual/n269192,"Toxicology Laboratory (Baltimore, Maryland)"
http://vivo.ufl.edu/individual/n162317906,Bradford County
http://vivo.ufl.edu/individual/n1459228214,Svt Associates Inc
http://vivo.ufl.edu/individual/n5745991255,Medacta International SA
http://vivo.ufl.edu/individual/n127733,Tompkins County Head Start Family Reading Program
http://vivo.ufl.edu/individual/n2588368629,Association of Military Surgeons of the United States
http://vivo.ufl.edu/individual/n1735537059,Chromatin
http://vivo.ufl.edu/individual/n4805566285,Westvaco Corporation
http://vivo.ufl.edu/individual/n4874784211,Nec Foundation of America
http://vivo.ufl.edu/individual/n68494,Johannesburg Hospital (South Africa)
http://vivo.ufl.edu/individual/n166371,Worldwatch Institute
